sr,category,district,taluka,village,regno,name,name_confidence,rooms,commercial_value_raw,commercial_value,regulatory_urgency_raw,regulatory_urgency,service_tier,service_tier_score_raw,service_tier_score,value_score,decision_fit,phase1_score,tier
8359,C,North Goa,Bardez,Candolim,HOTN007420,Casa Vanya,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7566,C,North Goa,Bardez,Arpora,HOTN008033,Lesamara Stays,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2392,D,North Goa,Bardez,Anjuna,HOTN001890,Patricio House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2399,C,North Goa,Bardez,Candolim,HOTN004327,Rose,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7654,C,North Goa,Bardez,Siolim,HOTN007064,La Avila Villa No. 21,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4819,D,North Goa,Bardez,Candolim,HOTN004139,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3026,D,North Goa,Bardez,Candolim,HOTN003711,Stylesworthhomes,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
604,D,North Goa,Bardez,Anjuna,HOTN000890,Janies Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3083,D,North Goa,Bardez,Calangute,HOTN003634,Seawinds Goa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
207,D,North Goa,Bardez,Calangute,HOTN002014,Darshan Divkar Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2356,D,North Goa,Bardez,Reis-Magos,HOTN005767,Villa Marjon 2,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4290,D,North Goa,Bardez,Candolim,HOTN000562,Maria Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4505,D,North Goa,Bardez,Assagao,HOTN005469,Anju Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2041,D,North Goa,Bardez,Candolim,HOTN004305,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4939,D,North Goa,Bardez,Calangute,HOTN003385,Dsouza Villa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2042,D,North Goa,Bardez,Candolim,HOTN004304,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4473,C,North Goa,Bardez,Candolim,HOTN007119,Sun N Sand Complex,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7755,C,North Goa,Bardez,Anjuna,HOTN007706,La Vida Lenta,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2318,C,North Goa,Bardez,Candolim,HOTN005150,Prince Apartment 303,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2044,D,North Goa,Bardez,Candolim,HOTN004303,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2316,D,North Goa,Bardez,Candolim,HOTN004063,Othello'S Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4690,C,North Goa,Bardez,Arpora,HOTN005766,301 Aqua Grandiosa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2343,C,North Goa,Bardez,Anjuna,HOTN003940,Sea Foam Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7497,D,North Goa,Bardez,Mapusa,HOTN005134,Mahalaxmi Homestay,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2048,D,North Goa,Bardez,Assagao,HOTN004309,Palmview,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4468,C,North Goa,Bardez,Candolim,HOTN007118,Villascente 121,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3104,D,North Goa,Bardez,Anjuna,HOTN003570,La Risa Villa No 12,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3105,D,North Goa,Bardez,Anjuna,HOTN003569,La Risa Villa No 11,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2050,D,North Goa,Bardez,Candolim,HOTN004307,Apartment B-5,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
105,D,North Goa,Bardez,Nerul,HOTN000495,Precious Dale Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7683,D,North Goa,Bardez,Candolim,HOTN008302,Blue Serenity (Vp A202),high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4921,D,North Goa,Bardez,Anjuna,HOTN005313,Air B&B,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2022,D,North Goa,Bardez,Nagoa,HOTN004254,Campos Verdes,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4941,S,North Goa,Bardez,Calangute,HOTN006818,Vida Goa By Avtara,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4495,C,North Goa,Bardez,Calangute,HOTN007082,Weekend Vibes,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4463,D,North Goa,Bardez,Anjuna,HOTN002202,Prisca Fernandes,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7504,D,North Goa,Bardez,Marna,HOTN004420,Villa 17,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8326,D,North Goa,Bardez,Calangute,HOTN001925,Rodrigues Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7503,C,North Goa,Bardez,Siolim,HOTN007478,La Avila Villa No. 14,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4965,C,North Goa,Bardez,Anjuna,HOTN004737,Casa De Pacifico,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4964,C,North Goa,Bardez,Arpora,HOTN007294,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4485,C,North Goa,Bardez,Arpora,HOTN007111,Mr. Virendra Singh,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7500,C,North Goa,Bardez,Siolim,HOTN006967,La Avila Villa No. 3,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4963,C,North Goa,Bardez,Candolim,HOTN005446,Ritu Homestay,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3781,C,North Goa,Bardez,Siolim,HOTN006718,Ankita Singh,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4480,D,North Goa,Bardez,Nerul,HOTN007060,Mandalyz,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3778,D,North Goa,Bardez,Nagoa,HOTN006464,The White Lotus,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4943,C,North Goa,Bardez,Siolim,HOTN007132,Villa Paraiso,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
223,D,North Goa,Bardez,Saligao,HOTN002426,Villa Gracia,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7693,D,North Goa,Bardez,Candolim,HOTN004496,Rajesh Malu,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4487,D,North Goa,Bardez,Candolim,HOTN005521,Lauren Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3777,C,North Goa,Bardez,Anjuna,HOTN006713,Meraki By Sash Villas,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7687,C,North Goa,Bardez,Assagao,HOTN007088,La Soria Villa No. 1,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4985,D,North Goa,Bardez,Calangute,HOTN003840,Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4986,C,North Goa,Bardez,Calangute,HOTN002950,Ivy Retreat B5 Holiday Home,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7517,D,North Goa,Bardez,Arpora,HOTN012446,Casa Alana,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2320,C,North Goa,Bardez,Candolim,HOTN005152,Prince Apartment 001,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4510,C,North Goa,Bardez,Candolim,HOTN004071,"Monarch Palms Guest House Baman Vado, Candolim, Bardez, North Goa",high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4462,D,North Goa,Bardez,Calangute,HOTN007117,Cocopine Homes,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8343,D,North Goa,Bardez,Candolim,HOTN006957,Green Field View Home Stay,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5016,D,North Goa,Bardez,Mapusa,HOTN004650,Miss. Ipsita Das,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5007,C,North Goa,Bardez,Assagao,HOTN005607,Vanilla Stays,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4288,D,North Goa,Bardez,Calangute,HOTN006954,The Blessings,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7532,C,North Goa,Bardez,Anjuna,HOTN007605,Ustays,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5010,S,North Goa,Bardez,Moira,HOTN006475,"Atafondem, Moira, Bardez, North Goa- 403507",high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2011,D,North Goa,Bardez,Candolim,HOTN005102,Tisyastays Pvt Ltd,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4454,C,North Goa,Bardez,Calangute,HOTN007191,"Calangute, Calangute, Bardez, North Goa- 403516",high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7533,C,North Goa,Bardez,Anjuna,HOTN007043,Ustays,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4528,D,North Goa,Bardez,Calangute,HOTN000504,Casa Margarida,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7534,D,North Goa,Bardez,Candolim,HOTN008307,Samaara,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8338,D,North Goa,Bardez,Candolim,HOTN007942,Alazne Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5006,C,North Goa,Bardez,Calangute,HOTN006205,Saldanha Kyle Garden,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2349,D,North Goa,Bardez,Reis-Magos,HOTN005042,Villa Marjon 1,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5017,D,North Goa,Bardez,Mapusa,HOTN003950,Leonel & Mrs. Scheherezade,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4893,D,North Goa,Bardez,Candolim,HOTN005330,Krc Goa Homestay,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3024,D,North Goa,Bardez,Candolim,HOTN005176,Aspire Casa Amarelo,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7675,C,North Goa,Bardez,Candolim,HOTN007693,White Feather Inc,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
213,D,North Goa,Bardez,Candolim,HOTN002437,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7535,D,North Goa,Bardez,Candolim,HOTN002972,Julia Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5021,D,North Goa,Bardez,Candolim,HOTN004157,Garden View Apartment,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
623,D,North Goa,Bardez,Candolim,HOTN001178,Jed Apartments,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4906,C,North Goa,Bardez,Reis-Magos,HOTN005230,C3-Santa Terra Ii,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7680,D,North Goa,Bardez,Candolim,HOT0000008,Philos Apartments,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4461,D,North Goa,Bardez,Anjuna,HOTN002215,Prisca Fernandes,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2671,D,North Goa,Bardez,Anjuna,HOTN004973,D Bay It,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2051,D,North Goa,Bardez,Candolim,HOTN004368,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8333,C,North Goa,Bardez,Pilerne,HOTN012427,Shivraje Residency,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3770,D,North Goa,Bardez,Penha-De-France,HOTN006711,"Pundalik Nagar, Penha-De-France, Bardez, North",high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4459,D,North Goa,Bardez,Calangute,HOTN006829,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
104,D,North Goa,Bardez,Siolim,HOTN001848,Swami Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4916,D,North Goa,Bardez,Candolim,HOTN006706,Blue Palm Goa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7682,D,North Goa,Bardez,Candolim,HOTN008306,Green Escape (Vp A201),high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3768,C,North Goa,Bardez,Anjuna,HOTN006415,Tranquille F-10,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4458,D,North Goa,Bardez,Calangute,HOTN007078,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2054,D,North Goa,Bardez,Nerul,HOTN004370,Sams River Retreat,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
610,D,North Goa,Bardez,Calangute,HOTN001055,Frank Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
130,D,North Goa,Bardez,Candolim,HOTN000784,Villa Angela Rainha,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
72,D,North Goa,Bardez,Anjuna,HOTN000099,Arc Bunglow,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2348,D,North Goa,Bardez,Calangute,HOTN003911,Sea Side Villa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2304,D,North Goa,Bardez,Anjuna,HOTN000082,Douglas Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
103,D,North Goa,Bardez,Canca,HOTN001312,Chamil Guest House Pvt Ltd,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7681,D,North Goa,Bardez,Candolim,HOT0000009,Noel Apartment,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5004,D,North Goa,Bardez,Pilerne,HOTN007037,El Rosario Apartment No. 02,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2300,D,North Goa,Bardez,Anjuna,HOTN001148,Paying Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2055,D,North Goa,Bardez,Candolim,HOTN004377,Sams Hill Retreat,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5088,C,North Goa,Bardez,Anjuna,HOTN007049,Aurora Stays,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7752,C,North Goa,Bardez,Siolim,HOTN006969,La Avila Villa No. 18,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
3714,D,North Goa,Bardez,Anjuna,HOTN001109,Lobo Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8389,D,North Goa,Bardez,Candolim,HOTN012366,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7636,D,North Goa,Bardez,Nerul,HOTN003571,Gauri Arora,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
707,D,North Goa,Bardez,Candolim,HOTN001668,Belem Villa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
188,D,North Goa,Bardez,Calangute,HOTN002293,Villa Salvador,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7591,D,North Goa,Bardez,Candolim,HOTN005190,Sol Banyan Grande,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2,D,North Goa,Bardez,Calangute,HOT0000075,Theodore House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7603,D,North Goa,Bardez,Arpora,HOTN003991,C 104 Aqua Grandiosa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5158,D,North Goa,Bardez,Reis-Magos,HOTN003730,Rahul Rajpal,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8392,C,North Goa,Bardez,Assagao,HOTN012487,La Verona Villa No. 05,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4725,C,North Goa,Bardez,Calangute,HOTN005480,Agnelo Pereira,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4758,C,North Goa,Bardez,Candolim,HOTN006728,Manjul Sabharwal,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5157,D,North Goa,Bardez,Reis-Magos,HOTN003459,Capt. Arvind Chari,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7629,D,North Goa,Bardez,Pilerne,HOTN008039,El Rosario Apartment No.302,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4756,D,North Goa,Bardez,Candolim,HOTN001536,Villa Olga,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5156,D,North Goa,Bardez,Nerul,HOTN003782,El Arbol,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
175,D,North Goa,Bardez,Candolim,HOTN001928,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8376,C,North Goa,Bardez,Anjuna,HOTN012296,"Villa No.5, La Risa",high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8391,D,North Goa,Bardez,Anjuna,HOTN012464,Villa Lotus,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5159,D,North Goa,Bardez,Reis-Magos,HOTN003454,Akshay Prasad Ram Tripathi,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
182,D,North Goa,Bardez,Tivim,HOTN002303,2,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2453,C,North Goa,Bardez,Candolim,HOTN003807,Seeta Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8315,D,North Goa,Bardez,Saligao,HOTN007221,Casa Milchi,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7589,D,North Goa,Bardez,Candolim,HOTN005195,Sol Banyan Grande,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5160,D,North Goa,Bardez,Reis-Magos,HOTN003680,El Reino -D1,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5161,D,North Goa,Bardez,Reis-Magos,HOTN005317,Apartment No. E2,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7588,D,North Goa,Bardez,Candolim,HOTN005205,Sol Banyan Grande,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
8435,D,North Goa,Bardez,Candolim,HOTN012396,La Casa Blanca,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5162,D,North Goa,Bardez,Reis-Magos,HOTN003785,Apartment No. F1,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
5163,D,North Goa,Bardez,Reis-Magos,HOTN003576,Mr. Sohrab Rustom Davar,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
7746,D,North Goa,Bardez,Anjuna,HOTN004735,Vida Goa,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
520,D,North Goa,Bardez,Calangute,HOTN000306,Casa Malaika,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
2638,D,North Goa,Bardez,Calangute,HOTN001957,Sabina'S Nest Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4755,D,North Goa,Bardez,Anjuna,HOTN000101,Candida Guest House,high,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
4638,C,North Goa,Bardez,Candolim,HOTN003877,306,low,2,1.5849625007211563,0.17672219709664252,1,0.3333333333333333,1,3,1.0,0.4374,0.3,0.1312,Long-tail
