sr,category,district,taluka,village,regno,name,name_confidence,rooms,commercial_value_raw,commercial_value,regulatory_urgency_raw,regulatory_urgency,service_tier,service_tier_score_raw,service_tier_score,value_score,decision_fit,phase1_score,tier
8446,C,North Goa,Bardez,Anjuna,HOTN005800,The Mayfield,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
4137,C,North Goa,Bardez,Calangute,HOTN000087,Pirache Art Hotel,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
5321,C,North Goa,Bardez,Siolim,HOTN005858,Nandini Holidays Pvt Ltd,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
1695,C,North Goa,Bardez,Mapusa,HOTN001315,Hotel Suhas,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
3776,C,North Goa,Bardez,Assagao,HOTN000857,Purple Valley Yoga Centre,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
1775,C,North Goa,Bardez,Calangute,HOTN000897,Cavala The Seaside Resorts,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
746,C,North Goa,Bardez,Calangute,HOTN000858,Falcon Beach Resort,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
4467,C,North Goa,Bardez,Candolim,HOTN005904,La Estadia Suites,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
8261,C,North Goa,Bardez,Anjuna,HOTN006914,26,low,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
4598,C,North Goa,Bardez,Calangute,HOTN004852,Surf House Habbana,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
1282,C,North Goa,Bardez,Candolim,HOTN000520,Casa Blanca Beach Resorts,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
584,B,North Goa,Bardez,Calangute,HOTN001864,Andores Resort & Spa,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
2588,C,North Goa,Bardez,Calangute,HOTN003859,Hotel Lua Nova,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
1496,C,North Goa,Bardez,Calangute,HOTN002098,Bellagio Rezidencia,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
4774,B,North Goa,Bardez,Calangute,HOTN002501,Nitya Resort,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
922,C,North Goa,Bardez,Anjuna,HOTN001911,Ramatan Resort,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
5552,C,North Goa,Bardez,Anjuna,HOTN005706,M/S Parole Hotels Pvt Ltd,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
2261,C,North Goa,Bardez,Calangute,HOTN000749,Calangute Grande,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
7963,B,North Goa,Bardez,Guirim,HOTN000537,Green Park,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
8715,A,South Goa,Mormugao,Mormugao,HOTS000405,Hotel Supreme,high,55,5.807354922057605,0.6475159637398745,3,1.0,3,1,0.3333333333333333,0.6923,1.0,0.6923,Priority
5009,C,North Goa,Bardez,Calangute,HOTN002928,Baga Retreat,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5169,C,North Goa,Bardez,Anjuna,HOTN005272,M/S Casa Anjuna,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4342,C,North Goa,Bardez,Candolim,HOTN002107,Acron Seaway Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1218,C,North Goa,Bardez,Pilerne,HOTN002297,Amber Rooms,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5056,C,North Goa,Bardez,Saligao,HOTN006028,Richmonde Ananta Elite,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
7471,C,North Goa,Bardez,Calangute,HOTN005049,M/S Casa Baga,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5260,C,North Goa,Bardez,Calangute,HOTN002767,Hotel Supreme Grande,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
620,C,North Goa,Bardez,Calangute,HOTN000918,Angelina Beach Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5008,C,North Goa,Bardez,Calangute,HOTN002929,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
6793,C,North Goa,Bardez,Calangute,HOTN008232,Nandini Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4472,C,North Goa,Bardez,Candolim,HOTN005509,Sun Royal Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
6881,C,North Goa,Bardez,Calangute,HOTN012342,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
644,C,North Goa,Bardez,Calangute,HOTN002867,Sai Datta Hotels,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
609,C,North Goa,Bardez,Calangute,HOTN001335,Shelsta Holiday Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1244,C,North Goa,Bardez,Candolim,HOTN002274,Donhill Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4808,C,North Goa,Bardez,Mapusa,HOTN003437,Hotel Priti International,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
6636,B,North Goa,Bardez,Candolim,HOTN001332,Le Seasons Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5238,C,North Goa,Bardez,Penha-De-France,HOTN005594,Hotel Golden Empire,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
565,C,North Goa,Bardez,Calangute,HOTN000764,Dimar Beach Hotel,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
8327,B,North Goa,Bardez,Anjuna,HOTN002733,Laguna Anjuna,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
929,C,North Goa,Bardez,Calangute,HOTN001032,Ronil Royale,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
3462,C,North Goa,Bardez,Calangute,HOTN005006,Tranquil Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
3735,B,North Goa,Bardez,Candolim,HOTN000310,Goveia Holiday Homes,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
406,C,North Goa,Bardez,Candolim,HOTN001695,Candolim Grande,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2661,B,North Goa,Bardez,Calangute,HOTN001421,Sunkissed Plaza,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
416,C,North Goa,Bardez,Pilerne,HOTN000525,Le Magnifique,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
277,B,North Goa,Bardez,Calangute,HOTN002632,Kris Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4856,C,North Goa,Bardez,Anjuna,HOTN005740,Moyrah By Green Park,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2461,C,North Goa,Bardez,Candolim,HOT0000077,Dmellos Seaview Home,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4765,C,North Goa,Bardez,Calangute,HOTN001671,Sunrise Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
457,C,North Goa,Bardez,Calangute,HOTN001600,De Alcazar,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
7313,C,North Goa,Bardez,Oxel,HOTN007053,Oryza By Jaglax Homes,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4131,C,North Goa,Bardez,Calangute,HOTN001593,Tangerine Resorts,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
526,B,North Goa,Bardez,Calangute,HOTN000187,Lambana Resorts,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
9451,B,North Goa,Bardez,Calangute,HOTN001384,Hotel Sea Breeze Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4556,C,North Goa,Bardez,Calangute,HOTN005517,Maggie'S Resorts,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
502,C,North Goa,Bardez,Calangute,HOTN002601,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1472,C,North Goa,Bardez,Anjuna,HOT0000058,Goveia Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1763,C,North Goa,Bardez,Anjuna,HOTN001070,Anjuna Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
481,C,North Goa,Bardez,Candolim,HOTN000532,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1542,B,North Goa,Bardez,Calangute,HOTN002633,Kris Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1856,C,North Goa,Bardez,Anjuna,HOTN000757,Cochichos Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
459,C,North Goa,Bardez,Candolim,HOTN002428,Q 23 Resort And Suites,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1604,C,North Goa,Bardez,Calangute,HOTN002492,Castle House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1541,C,North Goa,Bardez,Calangute,HOTN003387,Divan Clarks Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1606,C,North Goa,Bardez,Calangute,HOTN002336,The Mint Goa,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
435,C,North Goa,Bardez,Calangute,HOTN001045,Planet Goa Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
429,C,North Goa,Bardez,Calangute,HOTN000189,R B R Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
7943,C,North Goa,Bardez,Candolim,HOTN000603,Marina Bay Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1722,C,North Goa,Bardez,Calangute,HOTN001872,Larios Beach Holiday'S,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
943,C,North Goa,Bardez,Anjuna,HOTN002459,Amani Vagator,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4245,C,North Goa,Bardez,Calangute,HOTN002045,Hacienda Hotels,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
549,C,North Goa,Bardez,Candolim,HOTN002813,Valentines Retreat,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
714,C,North Goa,Bardez,Nagoa,HOTN002294,Shrikrishna Studios,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4565,B,North Goa,Bardez,Calangute,HOTN000250,Hotel Linda Goa,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2272,C,North Goa,Bardez,Calangute,HOTN000881,Nakita Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
892,B,North Goa,Bardez,Calangute,HOTN001594,Ondas Do Mar,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2934,C,North Goa,Bardez,Calangute,HOTN004993,Hotel Karishma Grand,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
9002,A,South Goa,Mormugao,Mormugao,HOTS000229,The Hq,high,52,5.7279204545632,0.6386590768328178,3,1.0,3,1,0.3333333333333333,0.6888,1.0,0.6888,Priority
6812,C,North Goa,Bardez,Calangute,HOTN008235,Anandi Guest House,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
1554,B,North Goa,Bardez,Candolim,HOTN000180,Silver Sands Hideaway,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
9482,C,North Goa,Bardez,Anjuna,HOTN001801,Ivy Anjuna,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
2448,D,North Goa,Bardez,Calangute,HOTN003484,Casa Goana Holiday Inn,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
2786,C,North Goa,Bardez,Anjuna,HOTN003089,Retreat Anjuna Resort,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
1958,D,North Goa,Bardez,Calangute,HOTN002088,Niwasa Holiday Home,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
5069,C,North Goa,Bardez,Calangute,HOTN000670,Joia Do Mar Yash Resorts,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
437,C,North Goa,Bardez,Calangute,HOTN003073,Beach Front Resort,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
343,C,North Goa,Bardez,Siolim,HOTN003030,The River Palace,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
6690,B,North Goa,Bardez,Anjuna,HOTN000521,Sere Resorts Goa,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
4832,C,North Goa,Bardez,Assagao,HOTN001813,Alfreds Jewel,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
681,C,North Goa,Bardez,Calangute,HOTN002831,Hotel M.R.,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
1603,C,North Goa,Bardez,Anjuna,HOTN002781,Viva Anjuna,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
301,C,North Goa,Bardez,Calangute,HOTN002832,Hotel M.R.,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
4817,C,North Goa,Bardez,Anjuna,HOTN002542,De Lagom Comforts,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
4932,C,North Goa,Bardez,Calangute,HOTN006289,South Gate Calangute Hotel,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
8244,C,North Goa,Bardez,Socorro,HOTN007669,Hotel Casabela,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
1434,C,North Goa,Bardez,Calangute,HOTN003050,Hotel Mira,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
2283,B,North Goa,Bardez,Reis-Magos,HOTN001869,Rio Boutique,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
1646,C,North Goa,Bardez,Candolim,HOTN002930,Summerville Beach Resort,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
303,C,North Goa,Bardez,Calangute,HOTN003072,Beach Front Resort,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
7306,C,North Goa,Bardez,Candolim,HOTN002241,De Falcon Goa Beach Resort,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
7465,C,North Goa,Bardez,Arpora,HOTN002926,Alvorada Resort,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
4807,C,North Goa,Bardez,Anjuna,HOTN003386,The Porto By De Lagom,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
894,B,North Goa,Bardez,Anjuna,HOTN000106,Hacienda De Goa Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
4910,C,North Goa,Bardez,Calangute,HOTN004862,Hideout Premiere,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
75,C,North Goa,Bardez,Oxel,HOTN001737,Fortune Casa,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
4315,C,North Goa,Bardez,Mapusa,HOTN001906,Motel La Grandeur,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
8211,C,North Goa,Bardez,Anjuna,HOTN004745,Stops Hospitality Pvt Ltd,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
3332,C,North Goa,Bardez,Candolim,HOTN001694,Silver Palm Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
4272,C,North Goa,Bardez,Candolim,HOTN004320,Evoke Premium,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
3421,C,North Goa,Bardez,Calangute,HOTN003453,Sia Signature,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
4981,C,North Goa,Bardez,Anjuna,HOTN003960,Kia Inn,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
1187,C,North Goa,Bardez,Calangute,HOTN000674,Zac Beach Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
1183,C,North Goa,Bardez,Anjuna,HOTN001817,Sonnet & Spa,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
4909,C,North Goa,Bardez,Calangute,HOTN004858,Baga Hideout,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
3169,B,North Goa,Bardez,Calangute,HOTN004064,M/S Sunshine Beach Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
161,C,North Goa,Bardez,Anjuna,HOTN002139,The Tamarind Hotel,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
9442,C,North Goa,Bardez,Calangute,HOTN012430,Shivam Resorts,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
6894,C,North Goa,Bardez,Calangute,HOTN008309,Casa Portuguesa,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
832,C,North Goa,Bardez,Candolim,HOTN000227,Per Avel Beach Holiday Home,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
6895,C,North Goa,Bardez,Calangute,HOTN008313,A Trazeira,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
259,C,North Goa,Bardez,Siolim,HOTN002582,H Key Hospitality,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
1452,C,North Goa,Bardez,Calangute,HOTN002387,Royale Exotica,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
893,B,North Goa,Bardez,Calangute,HOTN000606,The Baga Beach Resorts,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
1918,C,North Goa,Bardez,Candolim,HOTN001774,22,low,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
534,C,North Goa,Bardez,Anjuna,HOTN002140,The Tamarind Hotel,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
903,C,North Goa,Bardez,Candolim,HOTN002818,Zip By Spree Hotels Hyde,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
3447,C,North Goa,Bardez,Candolim,HOTN002753,Grande Ave Maria Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
268,C,North Goa,Bardez,Siolim,HOTN000423,La Casa Siolim,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
1388,C,North Goa,Bardez,Calangute,HOTN001068,Golden Suites And Spa,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
9489,C,North Goa,Bardez,Anjuna,HOTN002354,Granpa'S Inn,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
3528,C,North Goa,Bardez,Calangute,HOTN002129,Rivasa Comfort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
2738,C,North Goa,Bardez,Candolim,HOTN004971,Sunflower Blossom Beach,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
3109,C,North Goa,Bardez,Candolim,HOTN005574,Golden Rice,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,1,3,1.0,0.6851,1.0,0.6851,Priority
4992,C,North Goa,Bardez,Calangute,HOTN006030,The White Wings,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
1657,C,North Goa,Bardez,Candolim,HOTN003278,Plaz In Candolim,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
4896,C,North Goa,Bardez,Candolim,HOTN002489,Amigos Properties,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
3433,D,North Goa,Bardez,Calangute,HOTN005838,sun in sea beach resort,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
6846,C,North Goa,Bardez,Siolim,HOTN001963,Villa De Orange,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
8279,B,North Goa,Bardez,Nerul,HOTN001927,Sol De Goa,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
775,C,North Goa,Bardez,Calangute,HOT0000072,Hotel Celi,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
1614,C,North Goa,Bardez,Calangute,HOTN001585,Angelo'S Inn,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
6598,C,North Goa,Bardez,Calangute,HOTN002300,Treebo Trend Dona Eliza,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
476,C,North Goa,Bardez,Calangute,HOTN002324,Baga High Q,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
618,C,North Goa,Bardez,Mapusa,HOTN000693,Lodge Jankishankar,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
1721,C,North Goa,Bardez,Anjuna,HOTN001402,Anjuna Blue,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,1,3,1.0,0.6822,1.0,0.6822,Watch
